PLAN-ID,Item-ID,Entity,Group Description,Liquidity Group/Super Liquidity Group,Item's Date,Amount,Currency,Credit/Debit,Origin,Item Status,Plan Name,Year Title,Plan Currency,Plan Status,Rate,Amount in plan currency,Project,Contra Entity,Cash Transaction Reason,Cash Transaction Type,From Actual Data,Rate Type,Rate Type Description,Record Number of Cash Transaction,Cash Flow Number,Actual Data Internal Reference 1,Actual Data Internal Reference 2,Actual Data Cash Flow Ref.,Counterpart,PTP Account,Account,Long Name of Account,Comment,Created by,Created at,Changed by,Changed at,Plan Category,Plan Type,Consolidation possible,Exposure Aggregation,Entity ID,Entity Name,Entity Short Name,Group ID,Type,Project ID,Super Liquidity Group,Original Liquidity Group
17217,LX2205000003556,57,Trade Payables incl. VAT,TRP,02/21/2022,-9213,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,-9213,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17249,LX2206000004274,57,Trade Receivables incl. VAT,TRR,02/07/2022,2082730,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW06,EUR,Archive,1,2082730,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17249,LX2206000004275,57,Trade Receivables incl. VAT,TRR,02/14/2022,1737687,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW06,EUR,Archive,1,1737687,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17249,LX2206000004276,57,Trade Receivables incl. VAT,TRR,02/21/2022,692345,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW06,EUR,Archive,1,692345,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17249,LX2206000004277,57,Trade Receivables incl. VAT,TRR,02/28/2022,2086834,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW06,EUR,Archive,1,2086834,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17249,LX2206000004278,57,Trade Payables incl. VAT,TRP,02/07/2022,-172622,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW06,EUR,Archive,1,-172622,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17249,LX2206000004279,57,Trade Payables incl. VAT,TRP,02/14/2022,-21605,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW06,EUR,Archive,1,-21605,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17249,LX2206000004280,57,Trade Payables incl. VAT,TRP,02/21/2022,-8357,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW06,EUR,Archive,1,-8357,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17249,LX2206000004281,57,Trade Payables incl. VAT,TRP,02/28/2022,-233152,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW06,EUR,Archive,1,-233152,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17281,LX2207000005104,57,Trade Receivables incl. VAT,TRR,02/14/2022,1509165,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW07,EUR,Archive,1,1509165,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17281,LX2207000005105,57,Trade Receivables incl. VAT,TRR,02/21/2022,1021763,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW07,EUR,Archive,1,1021763,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17281,LX2207000005106,57,Trade Receivables incl. VAT,TRR,02/28/2022,2411948,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW07,EUR,Archive,1,2411948,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17281,LX2207000005107,57,Trade Receivables incl. VAT,TRR,03/07/2022,905939,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW07,EUR,Archive,1,905939,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17281,LX2207000005108,57,Trade Payables incl. VAT,TRP,02/14/2022,-37258,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW07,EUR,Archive,1,-37258,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17281,LX2207000005109,57,Trade Payables incl. VAT,TRP,02/21/2022,-9716,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW07,EUR,Archive,1,-9716,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17281,LX2207000005110,57,Trade Payables incl. VAT,TRP,02/28/2022,-233618,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW07,EUR,Archive,1,-233618,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17281,LX2207000005111,57,Trade Payables incl. VAT,TRP,03/07/2022,-9008,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW07,EUR,Archive,1,-9008,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17313,LX2208000005931,57,Trade Receivables incl. VAT,TRR,02/21/2022,1387682,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW08,EUR,Archive,1,1387682,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17313,LX2208000005932,57,Trade Receivables incl. VAT,TRR,02/28/2022,2535353,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW08,EUR,Archive,1,2535353,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17313,LX2208000005933,57,Trade Receivables incl. VAT,TRR,03/07/2022,1035987,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW08,EUR,Archive,1,1035987,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17313,LX2208000005934,57,Trade Receivables incl. VAT,TRR,03/14/2022,563035,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW08,EUR,Archive,1,563035,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17313,LX2208000005935,57,Trade Payables incl. VAT,TRP,02/21/2022,-50723,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW08,EUR,Archive,1,-50723,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17313,LX2208000005936,57,Trade Payables incl. VAT,TRP,02/28/2022,-282765,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW08,EUR,Archive,1,-282765,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17313,LX2208000005937,57,Trade Payables incl. VAT,TRP,03/07/2022,-13799,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW08,EUR,Archive,1,-13799,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17313,LX2208000005938,57,Trade Payables incl. VAT,TRP,03/14/2022,-20459,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW08,EUR,Archive,1,-20459,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17345,LX2209000006803,57,Trade Receivables incl. VAT,TRR,02/28/2022,3029025,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW09,EUR,Archive,1,3029025,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17345,LX2209000006804,57,Trade Receivables incl. VAT,TRR,03/07/2022,1329683,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW09,EUR,Archive,1,1329683,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17345,LX2209000006805,57,Trade Receivables incl. VAT,TRR,03/14/2022,864421,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW09,EUR,Archive,1,864421,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17345,LX2209000006806,57,Trade Receivables incl. VAT,TRR,03/21/2022,615147,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW09,EUR,Archive,1,615147,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17345,LX2209000006807,57,Trade Payables incl. VAT,TRP,02/28/2022,-290298,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW09,EUR,Archive,1,-290298,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17345,LX2209000006808,57,Trade Payables incl. VAT,TRP,03/07/2022,-35481,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW09,EUR,Archive,1,-35481,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17345,LX2209000006809,57,Trade Payables incl. VAT,TRP,03/14/2022,-20100,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW09,EUR,Archive,1,-20100,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17345,LX2209000006810,57,Trade Payables incl. VAT,TRP,03/21/2022,-7423,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW09,EUR,Archive,1,-7423,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,02/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17377,LX2210000007662,57,Trade Receivables incl. VAT,TRR,03/07/2022,1452836,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW10,EUR,Archive,1,1452836,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17377,LX2210000007663,57,Trade Receivables incl. VAT,TRR,03/14/2022,1611243,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW10,EUR,Archive,1,1611243,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17377,LX2210000007664,57,Trade Receivables incl. VAT,TRR,03/21/2022,1128647,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW10,EUR,Archive,1,1128647,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17377,LX2210000007665,57,Trade Receivables incl. VAT,TRR,03/28/2022,1366414,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW10,EUR,Archive,1,1366414,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17377,LX2210000007666,57,Trade Payables incl. VAT,TRP,03/07/2022,-69075,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW10,EUR,Archive,1,-69075,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17377,LX2210000007667,57,Trade Payables incl. VAT,TRP,03/14/2022,-24600,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW10,EUR,Archive,1,-24600,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17377,LX2210000007668,57,Trade Payables incl. VAT,TRP,03/21/2022,-12282,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW10,EUR,Archive,1,-12282,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17377,LX2210000007669,57,Trade Payables incl. VAT,TRP,03/28/2022,-214350,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW10,EUR,Archive,1,-214350,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/07/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17409,LX2211000008487,57,Trade Receivables incl. VAT,TRR,03/14/2022,1596338,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW11,EUR,Archive,1,1596338,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,03/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17409,LX2211000008488,57,Trade Receivables incl. VAT,TRR,03/21/2022,879228,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW11,EUR,Archive,1,879228,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,03/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17409,LX2211000008489,57,Trade Receivables incl. VAT,TRR,03/28/2022,1861437,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW11,EUR,Archive,1,1861437,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,03/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17409,LX2211000008490,57,Trade Receivables incl. VAT,TRR,04/04/2022,666326,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW11,EUR,Archive,1,666326,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,03/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17409,LX2211000008491,57,Trade Payables incl. VAT,TRP,03/14/2022,-39823,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW11,EUR,Archive,1,-39823,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,03/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17409,LX2211000008492,57,Trade Payables incl. VAT,TRP,03/21/2022,-15597,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW11,EUR,Archive,1,-15597,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,03/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17409,LX2211000008493,57,Trade Payables incl. VAT,TRP,03/28/2022,-225045,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW11,EUR,Archive,1,-225045,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,03/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17409,LX2211000008494,57,Trade Payables incl. VAT,TRP,04/04/2022,-14311,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW11,EUR,Archive,1,-14311,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,03/14/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17441,LX2212000009339,57,Trade Receivables incl. VAT,TRR,03/21/2022,1047271,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW12,EUR,Archive,1,1047271,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17441,LX2212000009340,57,Trade Receivables incl. VAT,TRR,03/28/2022,1929791,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW12,EUR,Archive,1,1929791,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17441,LX2212000009341,57,Trade Receivables incl. VAT,TRR,04/04/2022,1185528,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW12,EUR,Archive,1,1185528,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17441,LX2212000009342,57,Trade Receivables incl. VAT,TRR,04/11/2022,1596507,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW12,EUR,Archive,1,1596507,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17441,LX2212000009343,57,Trade Payables incl. VAT,TRP,03/21/2022,-56690,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW12,EUR,Archive,1,-56690,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17441,LX2212000009344,57,Trade Payables incl. VAT,TRP,03/28/2022,-295319,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW12,EUR,Archive,1,-295319,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17441,LX2212000009345,57,Trade Payables incl. VAT,TRP,04/04/2022,-10348,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW12,EUR,Archive,1,-10348,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17441,LX2212000009346,57,Trade Payables incl. VAT,TRP,04/11/2022,-98617,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW12,EUR,Archive,1,-98617,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/21/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17473,LX2213000010131,57,Trade Receivables incl. VAT,TRR,03/28/2022,2367371,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW13,EUR,Archive,1,2367371,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17473,LX2213000010132,57,Trade Receivables incl. VAT,TRR,04/04/2022,2024259,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW13,EUR,Archive,1,2024259,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17473,LX2213000010133,57,Trade Receivables incl. VAT,TRR,04/11/2022,1949415,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW13,EUR,Archive,1,1949415,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17473,LX2213000010134,57,Trade Receivables incl. VAT,TRR,04/18/2022,908294,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW13,EUR,Archive,1,908294,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17473,LX2213000010135,57,Trade Payables incl. VAT,TRP,03/28/2022,-342215,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW13,EUR,Archive,1,-342215,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17473,LX2213000010136,57,Trade Payables incl. VAT,TRP,04/04/2022,-10708,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW13,EUR,Archive,1,-10708,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17473,LX2213000010137,57,Trade Payables incl. VAT,TRP,04/11/2022,-101449,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW13,EUR,Archive,1,-101449,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17473,LX2213000010138,57,Trade Payables incl. VAT,TRP,04/18/2022,-10708,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW13,EUR,Archive,1,-10708,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,03/28/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17505,LX2214000011017,57,Trade Receivables incl. VAT,TRR,04/04/2022,1821568,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW14,EUR,Archive,1,1821568,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,04/04/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17505,LX2214000011018,57,Trade Receivables incl. VAT,TRR,04/11/2022,2131036,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW14,EUR,Archive,1,2131036,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,04/04/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17505,LX2214000011019,57,Trade Receivables incl. VAT,TRR,04/18/2022,1088802,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW14,EUR,Archive,1,1088802,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,04/04/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17505,LX2214000011020,57,Trade Receivables incl. VAT,TRR,04/25/2022,1730259,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW14,EUR,Archive,1,1730259,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,04/04/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609331,Liquidity Group,,No,
17505,LX2214000011021,57,Trade Payables incl. VAT,TRP,04/04/2022,-60861,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW14,EUR,Archive,1,-60861,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,04/04/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17505,LX2214000011022,57,Trade Payables incl. VAT,TRP,04/11/2022,-107053,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW14,EUR,Archive,1,-107053,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,04/04/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17505,LX2214000011023,57,Trade Payables incl. VAT,TRP,04/18/2022,-16137,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW14,EUR,Archive,1,-16137,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,04/04/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
17505,LX2214000011024,57,Trade Payables incl. VAT,TRP,04/25/2022,-16137,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW14,EUR,Archive,1,-16137,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,04/04/2022,,,Standard,Operational Plan,No,No,ITS000015603118,ASSS LUXEMBOURG,57,ITS000015609332,Liquidity Group,,No,
